apparel_cloth_scarf_CardName,Cloth Scarf
Comfort_TricolorWallHanging_Bp_CardDescription,Weave dried reeds into a decorative panel and dye sections with three different natural pigments.
IncenseBurner_CardName,Incense Burner
IncenseBurner_CardDescription,"A small clay vessel shaped to hold smoldering dried grass. Fill with rye straw and light from a fire to release a calming, grassy fragrance."
IncenseBurner_FuelCapacity_CardStatName,Straw
IncenseBurner_Refuel_ActionName,Fill with Straw
IncenseBurner_Refuel_ActionDescription,Pack dried rye straw into the burner vessel.
IncenseBurner_Light_ActionName,Light Incense
IncenseBurner_Light_ActionDescription,Touch a flame to the straw to start it smoldering.
IncenseBurner_NeedsFuel,The burner needs straw first.
IncenseBurner_Bp_CardName,Incense Burner
IncenseBurner_Bp_CardDescription,Shape clay into a small open-topped vessel for burning dried grass.
IncenseBurner_Bp_UnlockConditionsDesc,The Apothecary and Inn Keeper's morning-after remedy
IncenseBurnerLit_CardName,Lit Incense Burner
IncenseBurnerLit_CardDescription,"Smoldering dried grass fills the air with a warm, grassy fragrance. Settle nearby and let the spirit ease."
IncenseBurnerLit_FuelCapacity_CardStatName,Straw
IncenseBurnerLit_FuelOut_ActionName,Incense Burns Out
IncenseBurnerLit_FuelOut_ActionDescription,The straw has finished burning.
IncenseBurnerLit_Extinguish_ActionName,Extinguish
IncenseBurnerLit_Extinguish_ActionDescription,Snuff out the smoldering straw.
Comfort_StrawMat_Placed_CardName,Straw Mat
Comfort_StrawMat_Placed_CardDescription,"A woven mat of rye straw laid flat on the ground. Simple underfoot comfort, far better than bare earth."
Comfort_StrawMat_Placed_Weathered,The straw mat has rotted away.
Comfort_StrawMat_Placed_DA_RollUp,Roll Up
Comfort_StrawMat_Placed_DA_RollUp_Description,Roll up the mat and recover some straw.
Comfort_StrawMat_Bp_CardName,Straw Mat
Comfort_StrawMat_Bp_CardDescription,Weave rye straw into a flat floor mat bound with twine.
Pottery_PaintedPlate_CardName,Painted Clay Plate
Pottery_PaintedPlate_CardDescription,"A flat clay plate decorated with careful brushwork and natural pigment. Serves food in style, or displays well on a shelf."
Pottery_PaintedPlate_Bp_CardName,Painted Clay Plate
Pottery_PaintedPlate_Bp_CardDescription,Paint decorative designs onto a clay plate using pigment.
Pottery_PaintedPlate_Bp_UnlockConditionsDesc,The Miller and Inn Keeper's baking day
Pottery_PaintedCup_CardName,Painted Clay Cup
Pottery_PaintedCup_CardDescription,"A small painted clay cup decorated with natural pigment. Holds a small measure of water, tea, or broth, and looks far better than a plain bowl."
Pottery_PaintedCup_Bp_CardName,Painted Clay Cup
Pottery_PaintedCup_Bp_CardDescription,Paint designs on a small clay bowl to create a decorative drinking cup.
Pottery_PaintedCup_Bp_UnlockConditionsDesc,Bring the Inn Keeper a beer or ale for brew night
Pottery_PaintedCup_UsageDurability,Durability
Pottery_PaintedCup_Broken,The painted cup has shattered.
Pottery_PaintedPlate_UsageDurability,Durability
Pottery_PaintedPlate_Broken,The painted plate has shattered.
CMC_FishingNet_CardName,Fishing Net
CMC_FishingNet_CardDescription,A hand-thrown casting net knotted from twine and stretched on sticks. Heave it into the water to catch several fish at once. Wears out after repeated use.
CMC_FishingNet_UsageDurability_CardStatName,Casts
CMC_FishingNet_WornOut,The fishing net has worn through and can no longer be cast.
CMC_FishingNet_DA_CastNet,Cast Net
CMC_FishingNet_DA_CastNet_Description,Throw the net into the water and haul it back with fish.
CMC_FishingNet_Bp_CardName,Fishing Net
CMC_FishingNet_Bp_CardDescription,Knot twine into a wide casting net stretched across long sticks.
CMC_FishingNet_Bp_UnlockConditionsDesc,Twine Needed
CharacterTraits_Perk_PastLifeMemories_PerkName,Past Life Memories
CharacterTraits_Perk_PastLifeMemories_PerkDescription,"You retain skills from another life. Deep knowledge in crafting, cooking, herbalism, woodworking, and knapping comes to you with surprising ease."
CharacterTraits_Perk_Prospector_PerkName,Prospector
CharacterTraits_Perk_Prospector_PerkDescription,"You have a trained eye for stone and ore. Start with a head start in Knapping and Metalworking, plus a selection of useful stones to get you started."
CharacterTraits_Perk_MineralRich_PerkName,Mineral Rich
CharacterTraits_Perk_MineralRich_PerkDescription,"You come from a land blessed with abundant stone. Start with a collection of flint, greenstone, and a whetstone ready to work with."
CharacterTraits_Perk_PeacefulFarmer_PerkName,Peaceful Farmer
CharacterTraits_Perk_PeacefulFarmer_PerkDescription,"You spent your years tending crops and cooking simple meals. Start with a head start in Cooking, an enhanced foraging bonus, seeds to plant, a flint hoe, and a bowl to carry your harvest."
CharacterTraits_Perk_AbundantGrowth_PerkName,Abundant Growth
CharacterTraits_Perk_AbundantGrowth_PerkDescription,"The land seems to respond to your presence. Your foraging aid builds at double its normal rate, and you start with a selection of seeds and forageable plants."
CharacterTraits_Perk_Trollblood_PerkName,Trollblood
CharacterTraits_Perk_Trollblood_PerkDescription,Your blood clots with unusual speed and you shake off pain quickly. Wounds stop bleeding noticeably faster and aches fade sooner than they would for others.
CharacterTraits_Perk_SpirituallyHarmonious_PerkName,Spiritually Harmonious
CharacterTraits_Perk_SpirituallyHarmonious_PerkDescription,"You are at peace with the world around you. Your insight into the spirit realm is exceptional and stress washes over you without finding purchase, fading faster than it would for others."
CharacterTraits_Perk_WideHands_PerkName,Wide Hands
CharacterTraits_Perk_WideHands_PerkDescription,"Your large, dexterous hands are made for working. Start with a head start in Crafting and Knapping, with a consistent crafting quality bonus on everything you make."
CharacterTraits_Perk_Claws_PerkName,Claws
CharacterTraits_Perk_Claws_PerkDescription,"Your fingernails grow hard and talon-like, giving you an edge in close quarters. Start with a head start in Knife Fighting and Melee Fighting, and your natural weapons give constant bonuses to ambush and chase actions."
CharacterTraits_Perk_Troglodyte_PerkName,Troglodyte
CharacterTraits_Perk_Troglodyte_PerkDescription,A life spent in caves and cramped tunnels has made you sure-footed and constantly alert. Start with a head start in Climbing and enhanced climbing and alertness aids.
CharacterTraits_Perk_ExiledArtist_PerkName,Exiled Artist
CharacterTraits_Perk_ExiledArtist_PerkDescription,"Forced from your homeland, you carry your craft with you. Start with a head start in Pottery, two lumps of clay for sculpting, charcoal for pigment, and a basket to carry your work."
CharacterTraits_Perk_BornMark_PerkName,Born Mark
CharacterTraits_Perk_BornMark_PerkDescription,You were born with a distinctive mark that the spirits take notice of. Fortune smiles on you slightly more often than on others.
CharacterTraits_Perk_Aged_PerkName,Aged
CharacterTraits_Perk_Aged_PerkDescription,The years have taken their toll. Your body recovers stamina more slowly and aches linger longer than they should.
CharacterTraits_Perk_Bleeder_PerkName,Bleeder
CharacterTraits_Perk_Bleeder_PerkDescription,"Your blood does not clot well. Wounds bleed for significantly longer than they should, making even minor injuries into dangerous situations."
CharacterTraits_Perk_SpirituallyTroubled_PerkName,Spiritually Troubled
CharacterTraits_Perk_SpirituallyTroubled_PerkDescription,"The spirits do not look kindly upon you. Stress weighs heavier and lingers longer, and the unease of an unfriendly spirit world keeps your nerves on edge."
CharacterTraits_Perk_WeakenedGrowth_PerkName,Weakened Growth
CharacterTraits_Perk_WeakenedGrowth_PerkDescription,"The land yields little for you. Your foraging aid builds up at half its normal rate, making wild food sources far less reliable."
CharacterTraits_Perk_Leper_PerkName,Leper
CharacterTraits_Perk_Leper_PerkDescription,"Your body is ravaged by a wasting affliction. Pain is a constant companion, skin conditions flare persistently, and nausea saps your will to act."
CharacterTraits_Perk_Fugitive_PerkName,Fugitive
CharacterTraits_Perk_Fugitive_PerkDescription,"You fled your old life in a hurry with little more than the clothes on your back. You begin haunted by fear and stress from the ordeal, and the anxiety of being hunted never quite leaves you."
CharacterTraits_Perk_LostTourist_PerkName,Lost Tourist
CharacterTraits_Perk_LostTourist_PerkDescription,"You stumbled into this wilderness entirely by accident. You miss civilization and familiar faces. Start with some social skills, but loneliness and stress build faster in the wild."

CharacterTraits_Perk_SeasonalAllergies_PerkName,Seasonal Allergies
CharacterTraits_Perk_SeasonalAllergies_PerkDescription,"Spring is agony. Nausea and Rash build much faster throughout the year, and each spring triggers a severe allergic flare."
CharacterTraits_Perk_DeadlyDisease_PerkName,Deadly Disease
CharacterTraits_Perk_DeadlyDisease_PerkDescription,"A debilitating disease ravages your body. You begin severely impaired with elevated Nausea, Pain, Rash, and Stress, and these conditions worsen slowly over time without treatment."
CharacterTraits_Perk_Lunacy_PerkName,Lunacy
CharacterTraits_Perk_Lunacy_PerkDescription,"Your sanity ebbs and flows with the moon. Stress and madness grow as the moon waxes. At the full moon, an overwhelming urge grips you."
CharacterTraits_Perk_Agoraphobia_PerkName,Agoraphobia
CharacterTraits_Perk_Agoraphobia_PerkDescription,Open spaces fill you with dread. Stress and Fear build steadily while you are exposed to the open environment.
CharacterTraits_Perk_Nyctophobia_PerkName,Nyctophobia
CharacterTraits_Perk_Nyctophobia_PerkDescription,The dark terrifies you. Fear and Stress build at night when no light source is present.
CharacterTraits_Perk_SensitiveSkin_PerkName,Sensitive Skin
CharacterTraits_Perk_SensitiveSkin_PerkDescription,Your skin burns easily. Sun Allergy builds faster whenever you are exposed to sunlight.
CharacterTraits_Perk_LactoseIntolerant_PerkName,Lactose Intolerant
CharacterTraits_Perk_LactoseIntolerant_PerkDescription,Your body cannot process dairy. Consuming dairy products causes severe Nausea and Pain.
CharacterTraits_Perk_Drunkard_PerkName,Drunkard
CharacterTraits_Perk_Drunkard_PerkDescription,You cannot resist a drink. Alcohol hits twice as hard and brings Stress with it. Sobriety breeds restlessness.
CMC_Imp_RiverBridge_CardName,River Bridge
CMC_Imp_RiverBridge_CardDescription,A sturdy wooden bridge spanning the river at the clearing. Build this at the River Clearing to open the eastern path toward the village.
CMC_Imp_StoneTileFloor_CardName,Stone Tile Floor
CMC_Imp_StoneTileFloor_CardDescription,"Polished stone tiles set into a bed of clay, covering the ground in a smooth, even floor. Increases comfort and insulation. Can be laid in cabins and mud huts."

CMC_MarketStallKit_CardName,Market Stall Kit
CMC_MarketStallKit_CardDesc,"A portable market stall. Can only be assembled in the village: merchants need foot traffic to buy your wares. Once placed, drop trade goods into the stall inventory and collect earnings as copper or salt over time."
CMC_MarketStallKit_Help,Market Stall Kit
CMC_MarketStall_DA_SetUp,Set Up Stall
CMC_MarketStall_CardName,Market Stall
CMC_MarketStall_CardDesc,A small trading post set up in the village. Drop trade goods into the stall and merchants will buy them over time. Collect earnings as copper nuggets or salt. Watch out: thieves sometimes strike unattended stalls.
CMC_MarketStall_SD1_Name,Sales Revenue
CMC_MarketStall_DA_CollectCopper,Collect as Copper
CMC_MarketStall_DA_CollectSalt,Collect as Salt
CMC_MarketStall_DA_PackUp,Pack Up Stall
CMC_MarketStall_BP_Name,Market Stall
CMC_MarketStall_BP_Desc,"Build a market stall using planks, cloth, rope, and a Copper Chest for the coin lockbox. The finished kit can only be assembled in the village."
CMC_MarketStall_BP_UnlockDesc,Requires a Copper Chest

CMC_Inn_CardName,Village Inn
CMC_Inn_CardDescription,"A warm inn kept by a friendly innkeeper. Step inside for a meal, a bed for the night, or some paying work."
CMC_Inn_Help,Inn
CMC_Inn_DA_Enter,Enter the Inn
CMC_Inn_DA_Enter_Fade,Entering the inn...
CMC_InnInterior_CardName,Village Inn
CMC_InnInteriorLocation_CardName,Village Inn
CMC_InnExit_CardName,Inn Door
CMC_InnExit_DA_Exit,Exit
CMC_InnExit_DA_Exit_Fade,Leaving the inn...
CMC_InnCounter_CardName,Inn Counter
CMC_InnCounter_CardDescription,"The Inn Keeper serves hot meals and rents out beds from behind this counter. Drag Salt, metal Nuggets, or Duros Coins onto the counter to fund your Inn Account (holds up to 500); a meal or a night's stay draws 50 from that balance. Drag Firewood onto the counter to sell it for Salt. There is usually odd work available too, paid in copper nuggets."
CMC_InnCounter_DA_Meal,Purchase Meal
CMC_InnCounter_DA_Meal_Desc,"Draws 50 from your Inn Account. Restores Satiation, Thirst, and Fullness. Provides Protein, Iron, and Vitamins. Tastes great."
CMC_InnCounter_DA_Sleep,Stay the Night
CMC_InnCounter_DA_Sleep_Desc,"Draws 50 from your Inn Account. Rest for up to 6 hours, restoring Wakefulness and Energy. You'll wake early if your vitals reach a critical warning (thirst, temperature, bleeding, illness, or nature's call)."
CMC_InnCounter_DA_Sleep_Interrupt_Thirsty,I'm too thirsty to sleep...
CMC_InnCounter_DA_Sleep_Interrupt_Hot,I'm too hot to sleep...
CMC_InnCounter_DA_Sleep_Interrupt_Cold,I'm too cold to sleep...
CMC_InnCounter_DA_Sleep_Interrupt_Bleeding,I'm losing too much blood...
CMC_InnCounter_DA_Sleep_Interrupt_Nauseous,I'm not feeling well...
CMC_InnCounter_DA_Sleep_Interrupt_Underweight,I'm not feeling well...
CMC_InnCounter_DA_Sleep_Interrupt_Storm,I can't sleep in the middle of a storm!
CMC_InnCounter_DA_Sleep_Interrupt_Bladder,I really need to Pee!
CMC_InnCounter_DA_Sleep_Interrupt_Bowel,I really need to Poop!
CMC_InnCounter_DA_Work,Work Odd Jobs
CMC_InnCounter_Prog_Account,Inn Account
CMC_InnCounter_CI_Deposit,Deposit Currency
CMC_InnCounter_CI_Deposit_Desc,"Adds the value of the dragged Salt, Nugget, or Duros Coin to the Inn Account (max 500)."
CMC_InnCounter_CI_SellFirewood,Sell Firewood
CMC_InnCounter_CI_SellFirewood_Desc,"Hand over a bundle of firewood for the hearth. Oak and Alder fetch 2 Salt; Birch, Pine, and Willow fetch 1."
CMC_InnKeeper_AgentName,Inn Keeper
CMC_InnKeeper_AgentDescription,"Keeps the Village Inn running: meals, a bed, and a friendly ear."
CMC_InnKeeper_Chat_ActionName,Chat
CMC_InnKeeper_Chat_ActionDescription,Share a few words with the Inn Keeper over a mug of something warm.
CMC_InnKeeper_Talk,Talk
CMC_InnKeeperTalk_SceneTitle,The Inn Keeper
CMC_InnKeeperTalk_Start_Line,"Well now, come in out of the dark, traveler. Fire's warm and the stew's on. What'll it be?"
CMC_InnKeeperTalk_Start_Answer_Tale,Tell me a tale of the forest.
CMC_InnKeeperTalk_Start_Answer_FoundCat,I found Ash. He's safe. See for yourself.
CMC_InnKeeperTalk_Start_Answer_Trade,Let's see your pantry.
CMC_InnKeeperTalk_Start_Answer_Leave,Just warming my hands.
CMC_InnKeeperTalk_Forest1_Line,"Old-timers say this forest was old when the hills were young. Cross the water at the River Clearing and the trees start listening, and past the Green Glade, out in the Old Woods and the Primeval Woods beyond, they do more than listen. My gran swore she watched a great oak pull up its roots by moonlight and stride off between the groves. Folk call it the Wandering Oak, and nobody cuts timber where it's passed."
CMC_InnKeeperTalk_Forest1_Answer_GoOn,Go on.
CMC_InnKeeperTalk_Forest1_Answer_Enough,Maybe another night.
CMC_InnKeeperTalk_Forest2_Line,"Mind you, not everything walking those woods is timber. Shepherds up by the Moon Hills tell of the Humming Widow's lullaby drifting down after dusk, and away south in the Black Mire squats the Hag, she'll trade you wonders, sure, but her bargains cost dearer than salt. And on the coldest nights, when every wolf in the forest goes quiet at once? That's the Primeval Wolf passing through, and even the bears in the Bear Cave hold their breath."
